,Paper_ID,Item.Type,Publication.Year,Author,Title,Forest_type,Country,Rainfall_mm,Elevation,Matrix,Matrix_mean,Fragment_size_ha,Dist_to_forest_km,Distance_to_fragment_km,Latitude,Longitude,Family,Species,Habitat_affinity,Strata,Wing_loading,Aspect_ratio,Call_type,FA_length,Conservation_status,Averagemass_g,Trophic_level,Treatment,Unique_name,DataType,Response,Mist_net_hours,Rate,Sample_size,Total,Forest_Group,Diet,Habitat_affinity_new,Foraging_strat
4248,35,journalArticle,2019,Webala et al.,"Effects of habitat fragmentation on the bats of Kakamega Forest, western Kenya",Rainforest,Kenya,2000,1550,Agriculture,Agriculture,100,9.2,6.3,0.07027,34.46,Pteropodidae,Micropteropus pusillus,NA,NA,NA,NA,NA,51.98,LC,25.38,NA,Frag,NA,AB,0,576,0,1,NA,Tropical_Lowland,Frugivore,NA,NA
4249,35,journalArticle,2019,Webala et al.,"Effects of habitat fragmentation on the bats of Kakamega Forest, western Kenya",Rainforest,Kenya,2000,1550,Agriculture,Agriculture,100,9.2,6.3,0.07027,34.46,Pteropodidae,Micropteropus pusillus,NA,NA,NA,NA,NA,51.98,LC,25.38,NA,Frag,NA,AB,0,576,0,1,NA,Tropical_Lowland,Frugivore,NA,NA
4250,35,journalArticle,2019,Webala et al.,"Effects of habitat fragmentation on the bats of Kakamega Forest, western Kenya",Rainforest,Kenya,2000,1550,Agriculture,Agriculture,400,1.6,6.3,0.07027,34.46,Pteropodidae,Micropteropus pusillus,NA,NA,NA,NA,NA,51.98,LC,25.38,NA,Frag,NA,AB,10,576,0.017361111,1,NA,Tropical_Lowland,Frugivore,NA,NA
4251,35,journalArticle,2019,Webala et al.,"Effects of habitat fragmentation on the bats of Kakamega Forest, western Kenya",Rainforest,Kenya,2000,1550,Agriculture,Agriculture,400,1.6,6.3,0.07027,34.46,Pteropodidae,Micropteropus pusillus,NA,NA,NA,NA,NA,51.98,LC,25.38,NA,Frag,NA,AB,2,576,0.003472222,1,NA,Tropical_Lowland,Frugivore,NA,NA
4252,5,journalArticle,2002,Estrada et al.,"Bats in continuous forest, forest fragments and in an agricultural mosaic habitat-island at Los Tuxtlas, Mexico",Lowland Tropical Forest,Mexico,4900,40,Pasture,Agriculture,NA,NA,NA,18.3511,-95.0415,Phyllostomidae,Mimon bennettii,cluttered space–gleaning insectivore,NA,NA,NA,NA,56,LC,12.9,NA,Cont,NA,AB,15,2700,0.005555556,16,NA,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4253,5,journalArticle,2002,Estrada et al.,"Bats in continuous forest, forest fragments and in an agricultural mosaic habitat-island at Los Tuxtlas, Mexico",Lowland Tropical Forest,Mexico,4900,40,Pasture,Agriculture,NA,NA,NA,18.3511,-95.0415,Phyllostomidae,Mimon bennettii,cluttered space–gleaning insectivore,NA,NA,NA,NA,56,LC,12.9,NA,Frag,NA,AB,0,2700,0,16,NA,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4254,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,NA,NA,NA,17.22,-89.62,Phyllostomidae,Mimon cozumelae,cluttered space–gleaning insectivore,NA,30.852,4.339,NA,65.2,LC,22,NA,Cont,NA,AB,2,336.6,0.005941771,7,NA,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4255,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,NA,NA,NA,17.22,-89.62,Phyllostomidae,Mimon cozumelae,cluttered space–gleaning insectivore,NA,30.852,4.339,NA,65.2,LC,22,NA,Frag,NA,AB,1,225.4,0.004436557,11,NA,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4256,27,journalArticle,2018,Herrera et al.,"Disassembly of Fragmented Bat Communities in Orange Walk District, Belize",Lowland Tropical Forest,Belize,1500,33,Agriculture,Agriculture,NA,NA,NA,17.75117,88.654,Phyllostomidae,Mimon cozumelae,cluttered space–gleaning insectivore,NA,30.852,4.339,NA,65.2,LC,22,NA,Cont,NA,AB,NA,NA,0.06849315,1,NA,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4257,27,journalArticle,2018,Herrera et al.,"Disassembly of Fragmented Bat Communities in Orange Walk District, Belize",Lowland Tropical Forest,Belize,1500,33,Agriculture,Agriculture,45,NA,NA,17.81,88.73,Phyllostomidae,Mimon cozumelae,cluttered space–gleaning insectivore,NA,30.852,4.339,NA,65.2,LC,22,NA,Frag,NA,AB,NA,NA,0.181818,1,NA,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4258,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,3.5,5,NA,17.22,-89.62,Phyllostomidae,Mimon cozumelae,cluttered space–gleaning insectivore,NA,30.852,4.339,NA,65.2,LC,22,NA,Frag,NA,AB,0,17,0.529411765,1,1,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4259,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,9,6,NA,17.22,-89.62,Phyllostomidae,Mimon cozumelae,cluttered space–gleaning insectivore,NA,30.852,4.339,NA,65.2,LC,22,NA,Frag,NA,AB,0,39,0.897435897,1,1,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4260,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,5,8,NA,17.22,-89.62,Phyllostomidae,Mimon cozumelae,cluttered space–gleaning insectivore,NA,30.852,4.339,NA,65.2,LC,22,NA,Frag,NA,AB,0,41,1.146341463,1,1,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4261,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,10,4,NA,17.22,-89.62,Phyllostomidae,Mimon cozumelae,cluttered space–gleaning insectivore,NA,30.852,4.339,NA,65.2,LC,22,NA,Frag,NA,AB,0,34,1.176470588,1,1,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4262,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,75,6,NA,17.22,-89.62,Phyllostomidae,Mimon cozumelae,cluttered space–gleaning insectivore,NA,30.852,4.339,NA,65.2,LC,22,NA,Frag,NA,AB,0,36,2.611111111,1,1,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4263,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,15,6,NA,17.22,-89.62,Phyllostomidae,Mimon cozumelae,cluttered space–gleaning insectivore,NA,30.852,4.339,NA,65.2,LC,22,NA,Frag,NA,AB,0,25,3.36,1,1,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4264,2,journalArticle,2000,Schulze et al.,"A Comparison of the Phyllostomid Bat Assemblages in Undisturbed Neotropical Forest and in Forest Fragments of a Slash-and-Burn Farming Mosaic in Petén, Guatemala1",Lowland Tropical Forest,Guatemala,1350,180,Cattle/Cornfields/Agriculture,Agriculture,200,10,NA,17.22,-89.62,Phyllostomidae,Mimon cozumelae,cluttered space–gleaning insectivore,NA,30.852,4.339,NA,65.2,LC,22,NA,Frag,NA,AB,0,33.2,4.759036145,1,1,Tropical_Lowland,Insectivore,Clutter-adapted,Gleaner
4265,35,journalArticle,2019,Webala et al.,"Effects of habitat fragmentation on the bats of Kakamega Forest, western Kenya",Rainforest,Kenya,2000,1550,Agriculture,Agriculture,3950,NA,NA,0.07027,34.46,Miniopteridae,Miniopterus cf. inflatus,Forest edge,NA,NA,NA,NA,NA,NA,NA,NA,Frag,NA,AB,122,576,0.211805556,1,NA,Tropical_Lowland,Insectivore,Edge-adapted,NA
4266,35,journalArticle,2019,Webala et al.,"Effects of habitat fragmentation on the bats of Kakamega Forest, western Kenya",Rainforest,Kenya,2000,1550,Agriculture,Agriculture,3950,NA,NA,0.07027,34.46,Miniopteridae,Miniopterus cf. inflatus,Forest edge,NA,NA,NA,NA,NA,NA,NA,NA,Frag,NA,AB,8,576,0.013888889,1,NA,Tropical_Lowland,Insectivore,Edge-adapted,NA
4267,35,journalArticle,2019,Webala et al.,"Effects of habitat fragmentation on the bats of Kakamega Forest, western Kenya",Rainforest,Kenya,2000,1550,Agriculture,Agriculture,100,9.2,6.3,0.07027,34.46,Miniopteridae,Miniopterus cf. inflatus,Forest edge,NA,NA,NA,NA,NA,NA,NA,NA,Frag,NA,AB,0,576,0,1,NA,Tropical_Lowland,Insectivore,Edge-adapted,NA
4268,35,journalArticle,2019,Webala et al.,"Effects of habitat fragmentation on the bats of Kakamega Forest, western Kenya",Rainforest,Kenya,2000,1550,Agriculture,Agriculture,100,9.2,6.3,0.07027,34.46,Miniopteridae,Miniopterus cf. inflatus,Forest edge,NA,NA,NA,NA,NA,NA,NA,NA,Frag,NA,AB,0,576,0,1,NA,Tropical_Lowland,Insectivore,Edge-adapted,NA
4269,35,journalArticle,2019,Webala et al.,"Effects of habitat fragmentation on the bats of Kakamega Forest, western Kenya",Rainforest,Kenya,2000,1550,Agriculture,Agriculture,400,1.6,6.3,0.07027,34.46,Miniopteridae,Miniopterus cf. inflatus,Forest edge,NA,NA,NA,NA,NA,NA,NA,NA,Frag,NA,AB,100,576,0.173611111,1,NA,Tropical_Lowland,Insectivore,Edge-adapted,NA
4270,35,journalArticle,2019,Webala et al.,"Effects of habitat fragmentation on the bats of Kakamega Forest, western Kenya",Rainforest,Kenya,2000,1550,Agriculture,Agriculture,400,1.6,6.3,0.07027,34.46,Miniopteridae,Miniopterus cf. inflatus,Forest edge,NA,NA,NA,NA,NA,NA,NA,NA,Frag,NA,AB,8,576,0.013888889,1,NA,Tropical_Lowland,Insectivore,Edge-adapted,NA
4271,20,journalArticle,2017,Wordley et al.,Bats in the Ghats: Agricultural intensification reduces functional diversity and increases trait filtering in a biodiversity hotspot in India,Tropical wet evergreen forest,India,3500,340,Agriculture,Agriculture,NA,NA,NA,10.2,76.8,Vespertilionidae,Miniopterus fuliginosus,NA,NA,34.1,7.1,FM.QCF,34.1,NA,NA,NA,Cont,NA,ACT,11,312.5,0.0352,5,NA,Tropical_Lowland,Insectivore,NA,NA
4272,20,journalArticle,2017,Wordley et al.,Bats in the Ghats: Agricultural intensification reduces functional diversity and increases trait filtering in a biodiversity hotspot in India,Tropical wet evergreen forest,India,3500,340,Agriculture,Agriculture,NA,NA,NA,10.2,76.8,Vespertilionidae,Miniopterus fuliginosus,NA,NA,34.1,7.1,FM.QCF,34.1,NA,NA,NA,Frag,NA,ACT,8,12.5,0.64,5,NA,Tropical_Lowland,Insectivore,NA,NA
4273,20,Thesis,2020,Teixeira et al.,Bats in a fragmented world,Lowland Tropical Forest,Brazil,1917,835,Agriculture,Agriculture,184.77,0.126,NA,-22.58,-42.85,Vespertilionidae,Miniopterus fuliginosus,NA,NA,34.1,7.1,FM.QCF,34.1,NA,NA,NA,Frag,F9,AB,0,3150,0.021269841,1,1,Tropical_Lowland,Insectivore,NA,NA
4274,20,journalArticle,2017,Wordley et al.,Bats in the Ghats: Agricultural intensification reduces functional diversity and increases trait filtering in a biodiversity hotspot in India,Tropical wet evergreen forest,India,3500,340,Agriculture,Agriculture,NA,NA,NA,10.2,76.8,Vespertilionidae,Miniopterus fuliginosus,NA,NA,34.1,7.1,FM.QCF,34.1,NA,NA,NA,NA,NA,AB,0,312.5,0.1824,5,1,Tropical_Lowland,Insectivore,NA,NA
4275,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,1289.2,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,365,288,1.267361111,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4276,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,143.2,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,1395,144,9.6875,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4277,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,35.6,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,1,72,0.013888889,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4278,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,46.4,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,22,72,0.305555556,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4279,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,109,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,140,144,0.972222222,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4280,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,55.1,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,58,72,0.805555556,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4281,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,32.3,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,1129,72,15.68055556,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4282,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,1.5,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,21,36,0.583333333,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4283,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,1.2,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,4,36,0.111111111,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4284,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,0.6,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,513,36,14.25,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4285,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,2.3,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,12,36,0.333333333,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4286,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,0.8,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,819,36,22.75,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4287,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,1,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,36,36,1,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4288,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,0.9,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,2,36,0.055555556,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4289,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,0.6,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,1951,36,54.19444444,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4290,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,2.2,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,2287,36,63.52777778,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4291,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,2.8,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,49,36,1.361111111,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4292,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,1,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,3231,36,89.75,1,NA,Temperate,Insectivore,Open-adapted,Hawker
4293,68,journalArticle,2022,López-Bosch,Passive acoustic monitoring reveals the role of habitat affinity in sensitivity of sub-tropical East Asian bats to fragmentation,Deciduous/coniferous forest,China,1430,200,Water,Water,5.7,NA,NA,29.556,119.038,Miniopteridae/ Vespertilionidae,Miniopterus fuliginosus/Pipistrellus abramus,Open,NA,NA,NA,FM-QCF,NA,NA,NA,NA,Frag,NA,ACT,58,36,1.611111111,1,NA,Temperate,Insectivore,Open-adapted,Hawker
