"","SiteUID","Paper_ID","Treatment","UniqueFragID","Fragment_size_ha","Response","Sample_size_sum","Mist_net_hours","site_value","Cont_Paper_ID","Cont_SiteUID","Cont_UniqueFragID","Cont_Fragment_size_ha","Cont_Sample_size_sum","Cont_Value","lnRR","Comparison","Type","Partner_Paper_ID","Partner_SiteUID","Partner_UniqueFragID","Partner_Fragment_size_ha","Partner_site_value","Partner_Sample_size_sum","Response_site","Mist_net_hours_site","Sample_size","Rate","Treatment_site","UniqueFragID_site","Unique_name","Rainfall_mm","Elevation","Matrix_mean","Fragment_size_ha_site","Latitude","Longitude","Forest_Group","Forest_type","Country","Publication.Year","SiteUID_new","Cont_loc_key_new","Cont_SiteUID_generated_new","Cont_SiteUID_new","pooled_cont_new","Value"
"34","Frag__4_9.135788_-79.834198_5.9_Mona Grita",4,"Frag","4_9.135788_-79.834198_5.9_Mona Grita",5.9,331,1,794.23,0.416755851579517,4,"Pooled_Cont__4",NA,NA,6,0.503009499177499,-0.186801264640039,"Frag_vs_Cont","AB_level",NA,NA,NA,NA,NA,NA,331,794.23,1,0.416755851579517,"Frag","4_9.135788_-79.834198_5.9_Mona Grita","Mona Grita",2600,120,"Water",5.9,9.135788,-79.834198,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.135788_-79.834198_5.9_Mona Grita",NA,NA,NA,FALSE,0.416755851579517
"35","Frag__4_9.176562_-79.938687_16.3_Guacha",4,"Frag","4_9.176562_-79.938687_16.3_Guacha",16.3,298,1,600.27,0.496443267196428,4,"Pooled_Cont__4",NA,NA,6,0.503009499177499,-0.01305625087157,"Frag_vs_Cont","AB_level",NA,NA,NA,NA,NA,NA,298,600.27,1,0.496443267196428,"Frag","4_9.176562_-79.938687_16.3_Guacha","Guacha",2600,120,"Water",16.3,9.176562,-79.938687,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.176562_-79.938687_16.3_Guacha",NA,NA,NA,FALSE,0.496443267196428
"36","Frag__4_9.182747_-79.830415_4.4_Pina",4,"Frag","4_9.182747_-79.830415_4.4_Pina",4.4,293,1,808.6,0.36235468711353,4,"Pooled_Cont__4",NA,NA,6,0.503009499177499,-0.325535175295029,"Frag_vs_Cont","AB_level",NA,NA,NA,NA,NA,NA,293,808.6,1,0.36235468711353,"Frag","4_9.182747_-79.830415_4.4_Pina","Pina",2600,120,"Water",4.4,9.182747,-79.830415,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.182747_-79.830415_4.4_Pina",NA,NA,NA,FALSE,0.36235468711353
"37","Frag__4_9.193611_-79.862883_2.8_Chicha",4,"Frag","4_9.193611_-79.862883_2.8_Chicha",2.8,15,1,793.25,0.0189095493224078,4,"Pooled_Cont__4",NA,NA,6,0.503009499177499,-3.13096674906828,"Frag_vs_Cont","AB_level",NA,NA,NA,NA,NA,NA,15,793.25,1,0.0189095493224078,"Frag","4_9.193611_-79.862883_2.8_Chicha","Chicha",2600,120,"Water",2.8,9.193611,-79.862883,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.193611_-79.862883_2.8_Chicha",NA,NA,NA,FALSE,0.0189095493224078
"38","Frag__4_9.194036_-79.929241_17.3_Trinidad",4,"Frag","4_9.194036_-79.929241_17.3_Trinidad",17.3,662,1,674.48,0.98149685683786,4,"Pooled_Cont__4",NA,NA,6,0.503009499177499,0.665383792038034,"Frag_vs_Cont","AB_level",NA,NA,NA,NA,NA,NA,662,674.48,1,0.98149685683786,"Frag","4_9.194036_-79.929241_17.3_Trinidad","Trinidad",2600,120,"Water",17.3,9.194036,-79.929241,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.194036_-79.929241_17.3_Trinidad",NA,NA,NA,FALSE,0.98149685683786
"39","Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",4,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste",3.4,433,1,778.06,0.556512351232553,4,"Pooled_Cont__4",NA,NA,6,0.503009499177499,0.100472492054135,"Frag_vs_Cont","AB_level",NA,NA,NA,NA,NA,NA,433,778.06,1,0.556512351232553,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste","Tres Almendras Oeste",2600,120,"Water",3.4,9.203498,-79.850606,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",NA,NA,NA,FALSE,0.556512351232553
"40","Frag__4_9.205688_-79.90685_11.4_Pato Horqueta",4,"Frag","4_9.205688_-79.90685_11.4_Pato Horqueta",11.4,821,1,772.8,1.06237060041408,4,"Pooled_Cont__4",NA,NA,6,0.503009499177499,0.744315713372105,"Frag_vs_Cont","AB_level",NA,NA,NA,NA,NA,NA,821,772.8,1,1.06237060041408,"Frag","4_9.205688_-79.90685_11.4_Pato Horqueta","Pato Horqueta",2600,120,"Water",11.4,9.205688,-79.90685,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.205688_-79.90685_11.4_Pato Horqueta",NA,NA,NA,FALSE,1.06237060041408
"41","Frag__4_9.207167_-79.888038_2.5_Guava",4,"Frag","4_9.207167_-79.888038_2.5_Guava",2.5,858,1,682.15,1.25778787656674,4,"Pooled_Cont__4",NA,NA,6,0.503009499177499,0.912700812013303,"Frag_vs_Cont","AB_level",NA,NA,NA,NA,NA,NA,858,682.15,1,1.25778787656674,"Frag","4_9.207167_-79.888038_2.5_Guava","Guava",2600,120,"Water",2.5,9.207167,-79.888038,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.207167_-79.888038_2.5_Guava",NA,NA,NA,FALSE,1.25778787656674
"42","Frag__4_9.209639_-79.891856_7.2_Guanabano",4,"Frag","4_9.209639_-79.891856_7.2_Guanabano",7.2,944,1,739.292,1.27689735584857,4,"Pooled_Cont__4",NA,NA,6,0.503009499177499,0.927741510561458,"Frag_vs_Cont","AB_level",NA,NA,NA,NA,NA,NA,944,739.292,1,1.27689735584857,"Frag","4_9.209639_-79.891856_7.2_Guanabano","Guanabano",2600,120,"Water",7.2,9.209639,-79.891856,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.209639_-79.891856_7.2_Guanabano",NA,NA,NA,FALSE,1.27689735584857
"43","Frag__4_9.224632_-79.892229_50_Leon",4,"Frag","4_9.224632_-79.892229_50_Leon",50,723,1,743.93,0.971865632519189,4,"Pooled_Cont__4",NA,NA,6,0.503009499177499,0.655554735954822,"Frag_vs_Cont","AB_level",NA,NA,NA,NA,NA,NA,723,743.93,1,0.971865632519189,"Frag","4_9.224632_-79.892229_50_Leon","Leon",2600,120,"Water",50,9.224632,-79.892229,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.224632_-79.892229_50_Leon",NA,NA,NA,FALSE,0.971865632519189
"44","Frag__4_9.135788_-79.834198_5.9_Mona Grita",4,"Frag","4_9.135788_-79.834198_5.9_Mona Grita",5.9,331,1,794.23,0.416755851579517,NA,NA,NA,NA,NA,NA,-0.173745013768469,"Frag_vs_Frag","AB_level",4,"Frag__4_9.176562_-79.938687_16.3_Guacha","4_9.176562_-79.938687_16.3_Guacha",16.3,0.496443267196428,1,331,794.23,1,0.416755851579517,"Frag","4_9.135788_-79.834198_5.9_Mona Grita","Mona Grita",2600,120,"Water",5.9,9.135788,-79.834198,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.135788_-79.834198_5.9_Mona Grita",NA,NA,NA,FALSE,0.416755851579517
"45","Frag__4_9.182747_-79.830415_4.4_Pina",4,"Frag","4_9.182747_-79.830415_4.4_Pina",4.4,293,1,808.6,0.36235468711353,NA,NA,NA,NA,NA,NA,-0.13873391065499,"Frag_vs_Frag","AB_level",4,"Frag__4_9.135788_-79.834198_5.9_Mona Grita","4_9.135788_-79.834198_5.9_Mona Grita",5.9,0.416755851579517,1,293,808.6,1,0.36235468711353,"Frag","4_9.182747_-79.830415_4.4_Pina","Pina",2600,120,"Water",4.4,9.182747,-79.830415,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.182747_-79.830415_4.4_Pina",NA,NA,NA,FALSE,0.36235468711353
"46","Frag__4_9.182747_-79.830415_4.4_Pina",4,"Frag","4_9.182747_-79.830415_4.4_Pina",4.4,293,1,808.6,0.36235468711353,NA,NA,NA,NA,NA,NA,-0.312478924423459,"Frag_vs_Frag","AB_level",4,"Frag__4_9.176562_-79.938687_16.3_Guacha","4_9.176562_-79.938687_16.3_Guacha",16.3,0.496443267196428,1,293,808.6,1,0.36235468711353,"Frag","4_9.182747_-79.830415_4.4_Pina","Pina",2600,120,"Water",4.4,9.182747,-79.830415,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.182747_-79.830415_4.4_Pina",NA,NA,NA,FALSE,0.36235468711353
"47","Frag__4_9.193611_-79.862883_2.8_Chicha",4,"Frag","4_9.193611_-79.862883_2.8_Chicha",2.8,15,1,793.25,0.0189095493224078,NA,NA,NA,NA,NA,NA,-2.94416548442824,"Frag_vs_Frag","AB_level",4,"Frag__4_9.135788_-79.834198_5.9_Mona Grita","4_9.135788_-79.834198_5.9_Mona Grita",5.9,0.416755851579517,1,15,793.25,1,0.0189095493224078,"Frag","4_9.193611_-79.862883_2.8_Chicha","Chicha",2600,120,"Water",2.8,9.193611,-79.862883,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.193611_-79.862883_2.8_Chicha",NA,NA,NA,FALSE,0.0189095493224078
"48","Frag__4_9.193611_-79.862883_2.8_Chicha",4,"Frag","4_9.193611_-79.862883_2.8_Chicha",2.8,15,1,793.25,0.0189095493224078,NA,NA,NA,NA,NA,NA,-3.11791049819671,"Frag_vs_Frag","AB_level",4,"Frag__4_9.176562_-79.938687_16.3_Guacha","4_9.176562_-79.938687_16.3_Guacha",16.3,0.496443267196428,1,15,793.25,1,0.0189095493224078,"Frag","4_9.193611_-79.862883_2.8_Chicha","Chicha",2600,120,"Water",2.8,9.193611,-79.862883,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.193611_-79.862883_2.8_Chicha",NA,NA,NA,FALSE,0.0189095493224078
"49","Frag__4_9.193611_-79.862883_2.8_Chicha",4,"Frag","4_9.193611_-79.862883_2.8_Chicha",2.8,15,1,793.25,0.0189095493224078,NA,NA,NA,NA,NA,NA,-2.80543157377325,"Frag_vs_Frag","AB_level",4,"Frag__4_9.182747_-79.830415_4.4_Pina","4_9.182747_-79.830415_4.4_Pina",4.4,0.36235468711353,1,15,793.25,1,0.0189095493224078,"Frag","4_9.193611_-79.862883_2.8_Chicha","Chicha",2600,120,"Water",2.8,9.193611,-79.862883,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.193611_-79.862883_2.8_Chicha",NA,NA,NA,FALSE,0.0189095493224078
"50","Frag__4_9.135788_-79.834198_5.9_Mona Grita",4,"Frag","4_9.135788_-79.834198_5.9_Mona Grita",5.9,331,1,794.23,0.416755851579517,NA,NA,NA,NA,NA,NA,-0.852185056678073,"Frag_vs_Frag","AB_level",4,"Frag__4_9.194036_-79.929241_17.3_Trinidad","4_9.194036_-79.929241_17.3_Trinidad",17.3,0.98149685683786,1,331,794.23,1,0.416755851579517,"Frag","4_9.135788_-79.834198_5.9_Mona Grita","Mona Grita",2600,120,"Water",5.9,9.135788,-79.834198,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.135788_-79.834198_5.9_Mona Grita",NA,NA,NA,FALSE,0.416755851579517
"51","Frag__4_9.176562_-79.938687_16.3_Guacha",4,"Frag","4_9.176562_-79.938687_16.3_Guacha",16.3,298,1,600.27,0.496443267196428,NA,NA,NA,NA,NA,NA,-0.678440042909604,"Frag_vs_Frag","AB_level",4,"Frag__4_9.194036_-79.929241_17.3_Trinidad","4_9.194036_-79.929241_17.3_Trinidad",17.3,0.98149685683786,1,298,600.27,1,0.496443267196428,"Frag","4_9.176562_-79.938687_16.3_Guacha","Guacha",2600,120,"Water",16.3,9.176562,-79.938687,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.176562_-79.938687_16.3_Guacha",NA,NA,NA,FALSE,0.496443267196428
"52","Frag__4_9.182747_-79.830415_4.4_Pina",4,"Frag","4_9.182747_-79.830415_4.4_Pina",4.4,293,1,808.6,0.36235468711353,NA,NA,NA,NA,NA,NA,-0.990918967333063,"Frag_vs_Frag","AB_level",4,"Frag__4_9.194036_-79.929241_17.3_Trinidad","4_9.194036_-79.929241_17.3_Trinidad",17.3,0.98149685683786,1,293,808.6,1,0.36235468711353,"Frag","4_9.182747_-79.830415_4.4_Pina","Pina",2600,120,"Water",4.4,9.182747,-79.830415,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.182747_-79.830415_4.4_Pina",NA,NA,NA,FALSE,0.36235468711353
"53","Frag__4_9.193611_-79.862883_2.8_Chicha",4,"Frag","4_9.193611_-79.862883_2.8_Chicha",2.8,15,1,793.25,0.0189095493224078,NA,NA,NA,NA,NA,NA,-3.79635054110631,"Frag_vs_Frag","AB_level",4,"Frag__4_9.194036_-79.929241_17.3_Trinidad","4_9.194036_-79.929241_17.3_Trinidad",17.3,0.98149685683786,1,15,793.25,1,0.0189095493224078,"Frag","4_9.193611_-79.862883_2.8_Chicha","Chicha",2600,120,"Water",2.8,9.193611,-79.862883,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.193611_-79.862883_2.8_Chicha",NA,NA,NA,FALSE,0.0189095493224078
"54","Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",4,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste",3.4,433,1,778.06,0.556512351232553,NA,NA,NA,NA,NA,NA,0.287273756694174,"Frag_vs_Frag","AB_level",4,"Frag__4_9.135788_-79.834198_5.9_Mona Grita","4_9.135788_-79.834198_5.9_Mona Grita",5.9,0.416755851579517,1,433,778.06,1,0.556512351232553,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste","Tres Almendras Oeste",2600,120,"Water",3.4,9.203498,-79.850606,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",NA,NA,NA,FALSE,0.556512351232553
"55","Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",4,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste",3.4,433,1,778.06,0.556512351232553,NA,NA,NA,NA,NA,NA,0.113528742925705,"Frag_vs_Frag","AB_level",4,"Frag__4_9.176562_-79.938687_16.3_Guacha","4_9.176562_-79.938687_16.3_Guacha",16.3,0.496443267196428,1,433,778.06,1,0.556512351232553,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste","Tres Almendras Oeste",2600,120,"Water",3.4,9.203498,-79.850606,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",NA,NA,NA,FALSE,0.556512351232553
"56","Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",4,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste",3.4,433,1,778.06,0.556512351232553,NA,NA,NA,NA,NA,NA,0.426007667349164,"Frag_vs_Frag","AB_level",4,"Frag__4_9.182747_-79.830415_4.4_Pina","4_9.182747_-79.830415_4.4_Pina",4.4,0.36235468711353,1,433,778.06,1,0.556512351232553,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste","Tres Almendras Oeste",2600,120,"Water",3.4,9.203498,-79.850606,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",NA,NA,NA,FALSE,0.556512351232553
"57","Frag__4_9.193611_-79.862883_2.8_Chicha",4,"Frag","4_9.193611_-79.862883_2.8_Chicha",2.8,15,1,793.25,0.0189095493224078,NA,NA,NA,NA,NA,NA,-3.23143924112241,"Frag_vs_Frag","AB_level",4,"Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste","4_9.203498_-79.850606_3.4_Tres Almendras Oeste",3.4,0.556512351232553,1,15,793.25,1,0.0189095493224078,"Frag","4_9.193611_-79.862883_2.8_Chicha","Chicha",2600,120,"Water",2.8,9.193611,-79.862883,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.193611_-79.862883_2.8_Chicha",NA,NA,NA,FALSE,0.0189095493224078
"58","Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",4,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste",3.4,433,1,778.06,0.556512351232553,NA,NA,NA,NA,NA,NA,-0.564911299983899,"Frag_vs_Frag","AB_level",4,"Frag__4_9.194036_-79.929241_17.3_Trinidad","4_9.194036_-79.929241_17.3_Trinidad",17.3,0.98149685683786,1,433,778.06,1,0.556512351232553,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste","Tres Almendras Oeste",2600,120,"Water",3.4,9.203498,-79.850606,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",NA,NA,NA,FALSE,0.556512351232553
"59","Frag__4_9.135788_-79.834198_5.9_Mona Grita",4,"Frag","4_9.135788_-79.834198_5.9_Mona Grita",5.9,331,1,794.23,0.416755851579517,NA,NA,NA,NA,NA,NA,-0.931116978012144,"Frag_vs_Frag","AB_level",4,"Frag__4_9.205688_-79.90685_11.4_Pato Horqueta","4_9.205688_-79.90685_11.4_Pato Horqueta",11.4,1.06237060041408,1,331,794.23,1,0.416755851579517,"Frag","4_9.135788_-79.834198_5.9_Mona Grita","Mona Grita",2600,120,"Water",5.9,9.135788,-79.834198,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.135788_-79.834198_5.9_Mona Grita",NA,NA,NA,FALSE,0.416755851579517
"60","Frag__4_9.205688_-79.90685_11.4_Pato Horqueta",4,"Frag","4_9.205688_-79.90685_11.4_Pato Horqueta",11.4,821,1,772.8,1.06237060041408,NA,NA,NA,NA,NA,NA,0.757371964243675,"Frag_vs_Frag","AB_level",4,"Frag__4_9.176562_-79.938687_16.3_Guacha","4_9.176562_-79.938687_16.3_Guacha",16.3,0.496443267196428,1,821,772.8,1,1.06237060041408,"Frag","4_9.205688_-79.90685_11.4_Pato Horqueta","Pato Horqueta",2600,120,"Water",11.4,9.205688,-79.90685,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.205688_-79.90685_11.4_Pato Horqueta",NA,NA,NA,FALSE,1.06237060041408
"61","Frag__4_9.182747_-79.830415_4.4_Pina",4,"Frag","4_9.182747_-79.830415_4.4_Pina",4.4,293,1,808.6,0.36235468711353,NA,NA,NA,NA,NA,NA,-1.06985088866713,"Frag_vs_Frag","AB_level",4,"Frag__4_9.205688_-79.90685_11.4_Pato Horqueta","4_9.205688_-79.90685_11.4_Pato Horqueta",11.4,1.06237060041408,1,293,808.6,1,0.36235468711353,"Frag","4_9.182747_-79.830415_4.4_Pina","Pina",2600,120,"Water",4.4,9.182747,-79.830415,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.182747_-79.830415_4.4_Pina",NA,NA,NA,FALSE,0.36235468711353
"62","Frag__4_9.193611_-79.862883_2.8_Chicha",4,"Frag","4_9.193611_-79.862883_2.8_Chicha",2.8,15,1,793.25,0.0189095493224078,NA,NA,NA,NA,NA,NA,-3.87528246244038,"Frag_vs_Frag","AB_level",4,"Frag__4_9.205688_-79.90685_11.4_Pato Horqueta","4_9.205688_-79.90685_11.4_Pato Horqueta",11.4,1.06237060041408,1,15,793.25,1,0.0189095493224078,"Frag","4_9.193611_-79.862883_2.8_Chicha","Chicha",2600,120,"Water",2.8,9.193611,-79.862883,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.193611_-79.862883_2.8_Chicha",NA,NA,NA,FALSE,0.0189095493224078
"63","Frag__4_9.205688_-79.90685_11.4_Pato Horqueta",4,"Frag","4_9.205688_-79.90685_11.4_Pato Horqueta",11.4,821,1,772.8,1.06237060041408,NA,NA,NA,NA,NA,NA,0.0789319213340712,"Frag_vs_Frag","AB_level",4,"Frag__4_9.194036_-79.929241_17.3_Trinidad","4_9.194036_-79.929241_17.3_Trinidad",17.3,0.98149685683786,1,821,772.8,1,1.06237060041408,"Frag","4_9.205688_-79.90685_11.4_Pato Horqueta","Pato Horqueta",2600,120,"Water",11.4,9.205688,-79.90685,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.205688_-79.90685_11.4_Pato Horqueta",NA,NA,NA,FALSE,1.06237060041408
"64","Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",4,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste",3.4,433,1,778.06,0.556512351232553,NA,NA,NA,NA,NA,NA,-0.64384322131797,"Frag_vs_Frag","AB_level",4,"Frag__4_9.205688_-79.90685_11.4_Pato Horqueta","4_9.205688_-79.90685_11.4_Pato Horqueta",11.4,1.06237060041408,1,433,778.06,1,0.556512351232553,"Frag","4_9.203498_-79.850606_3.4_Tres Almendras Oeste","Tres Almendras Oeste",2600,120,"Water",3.4,9.203498,-79.850606,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste",NA,NA,NA,FALSE,0.556512351232553
"65","Frag__4_9.207167_-79.888038_2.5_Guava",4,"Frag","4_9.207167_-79.888038_2.5_Guava",2.5,858,1,682.15,1.25778787656674,NA,NA,NA,NA,NA,NA,1.09950207665334,"Frag_vs_Frag","AB_level",4,"Frag__4_9.135788_-79.834198_5.9_Mona Grita","4_9.135788_-79.834198_5.9_Mona Grita",5.9,0.416755851579517,1,858,682.15,1,1.25778787656674,"Frag","4_9.207167_-79.888038_2.5_Guava","Guava",2600,120,"Water",2.5,9.207167,-79.888038,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.207167_-79.888038_2.5_Guava",NA,NA,NA,FALSE,1.25778787656674
"66","Frag__4_9.207167_-79.888038_2.5_Guava",4,"Frag","4_9.207167_-79.888038_2.5_Guava",2.5,858,1,682.15,1.25778787656674,NA,NA,NA,NA,NA,NA,0.925757062884873,"Frag_vs_Frag","AB_level",4,"Frag__4_9.176562_-79.938687_16.3_Guacha","4_9.176562_-79.938687_16.3_Guacha",16.3,0.496443267196428,1,858,682.15,1,1.25778787656674,"Frag","4_9.207167_-79.888038_2.5_Guava","Guava",2600,120,"Water",2.5,9.207167,-79.888038,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.207167_-79.888038_2.5_Guava",NA,NA,NA,FALSE,1.25778787656674
"67","Frag__4_9.207167_-79.888038_2.5_Guava",4,"Frag","4_9.207167_-79.888038_2.5_Guava",2.5,858,1,682.15,1.25778787656674,NA,NA,NA,NA,NA,NA,1.23823598730833,"Frag_vs_Frag","AB_level",4,"Frag__4_9.182747_-79.830415_4.4_Pina","4_9.182747_-79.830415_4.4_Pina",4.4,0.36235468711353,1,858,682.15,1,1.25778787656674,"Frag","4_9.207167_-79.888038_2.5_Guava","Guava",2600,120,"Water",2.5,9.207167,-79.888038,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.207167_-79.888038_2.5_Guava",NA,NA,NA,FALSE,1.25778787656674
"68","Frag__4_9.207167_-79.888038_2.5_Guava",4,"Frag","4_9.207167_-79.888038_2.5_Guava",2.5,858,1,682.15,1.25778787656674,NA,NA,NA,NA,NA,NA,4.04366756108158,"Frag_vs_Frag","AB_level",4,"Frag__4_9.193611_-79.862883_2.8_Chicha","4_9.193611_-79.862883_2.8_Chicha",2.8,0.0189095493224078,1,858,682.15,1,1.25778787656674,"Frag","4_9.207167_-79.888038_2.5_Guava","Guava",2600,120,"Water",2.5,9.207167,-79.888038,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.207167_-79.888038_2.5_Guava",NA,NA,NA,FALSE,1.25778787656674
"69","Frag__4_9.207167_-79.888038_2.5_Guava",4,"Frag","4_9.207167_-79.888038_2.5_Guava",2.5,858,1,682.15,1.25778787656674,NA,NA,NA,NA,NA,NA,0.247317019975269,"Frag_vs_Frag","AB_level",4,"Frag__4_9.194036_-79.929241_17.3_Trinidad","4_9.194036_-79.929241_17.3_Trinidad",17.3,0.98149685683786,1,858,682.15,1,1.25778787656674,"Frag","4_9.207167_-79.888038_2.5_Guava","Guava",2600,120,"Water",2.5,9.207167,-79.888038,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.207167_-79.888038_2.5_Guava",NA,NA,NA,FALSE,1.25778787656674
"70","Frag__4_9.207167_-79.888038_2.5_Guava",4,"Frag","4_9.207167_-79.888038_2.5_Guava",2.5,858,1,682.15,1.25778787656674,NA,NA,NA,NA,NA,NA,0.812228319959168,"Frag_vs_Frag","AB_level",4,"Frag__4_9.203498_-79.850606_3.4_Tres Almendras Oeste","4_9.203498_-79.850606_3.4_Tres Almendras Oeste",3.4,0.556512351232553,1,858,682.15,1,1.25778787656674,"Frag","4_9.207167_-79.888038_2.5_Guava","Guava",2600,120,"Water",2.5,9.207167,-79.888038,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.207167_-79.888038_2.5_Guava",NA,NA,NA,FALSE,1.25778787656674
"71","Frag__4_9.207167_-79.888038_2.5_Guava",4,"Frag","4_9.207167_-79.888038_2.5_Guava",2.5,858,1,682.15,1.25778787656674,NA,NA,NA,NA,NA,NA,0.168385098641198,"Frag_vs_Frag","AB_level",4,"Frag__4_9.205688_-79.90685_11.4_Pato Horqueta","4_9.205688_-79.90685_11.4_Pato Horqueta",11.4,1.06237060041408,1,858,682.15,1,1.25778787656674,"Frag","4_9.207167_-79.888038_2.5_Guava","Guava",2600,120,"Water",2.5,9.207167,-79.888038,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.207167_-79.888038_2.5_Guava",NA,NA,NA,FALSE,1.25778787656674
"72","Frag__4_9.135788_-79.834198_5.9_Mona Grita",4,"Frag","4_9.135788_-79.834198_5.9_Mona Grita",5.9,331,1,794.23,0.416755851579517,NA,NA,NA,NA,NA,NA,-1.1145427752015,"Frag_vs_Frag","AB_level",4,"Frag__4_9.209639_-79.891856_7.2_Guanabano","4_9.209639_-79.891856_7.2_Guanabano",7.2,1.27689735584857,1,331,794.23,1,0.416755851579517,"Frag","4_9.135788_-79.834198_5.9_Mona Grita","Mona Grita",2600,120,"Water",5.9,9.135788,-79.834198,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.135788_-79.834198_5.9_Mona Grita",NA,NA,NA,FALSE,0.416755851579517
"73","Frag__4_9.209639_-79.891856_7.2_Guanabano",4,"Frag","4_9.209639_-79.891856_7.2_Guanabano",7.2,944,1,739.292,1.27689735584857,NA,NA,NA,NA,NA,NA,0.940797761433028,"Frag_vs_Frag","AB_level",4,"Frag__4_9.176562_-79.938687_16.3_Guacha","4_9.176562_-79.938687_16.3_Guacha",16.3,0.496443267196428,1,944,739.292,1,1.27689735584857,"Frag","4_9.209639_-79.891856_7.2_Guanabano","Guanabano",2600,120,"Water",7.2,9.209639,-79.891856,"Tropical_Lowland","Lowland Tropical Forest","Panama",2008,"Frag__4_9.209639_-79.891856_7.2_Guanabano",NA,NA,NA,FALSE,1.27689735584857
